Year,Date,Time,DateTime,Site,Temp,RGRID
2017,5/21/2017,16:00,5/21/2017 16:00,Oil,12.497,Oil2017RGR.1
2017,5/21/2017,17:00,5/21/2017 17:00,Oil,12.207,Oil2017RGR.1
2017,5/21/2017,18:00,5/21/2017 18:00,Oil,10.944,Oil2017RGR.1
2017,5/21/2017,19:00,5/21/2017 19:00,Oil,10.748,Oil2017RGR.1
2017,5/21/2017,20:00,5/21/2017 20:00,Oil,9.176,Oil2017RGR.1
2017,5/21/2017,21:00,5/21/2017 21:00,Oil,8.182,Oil2017RGR.1
2017,5/21/2017,22:00,5/21/2017 22:00,Oil,7.28,Oil2017RGR.1
2017,5/21/2017,23:00,5/21/2017 23:00,Oil,6.37,Oil2017RGR.1
2017,5/22/2017,0:00,5/22/2017 0:00,Oil,5.757,Oil2017RGR.1
2017,5/22/2017,1:00,5/22/2017 1:00,Oil,5.244,Oil2017RGR.1
2017,5/22/2017,2:00,5/22/2017 2:00,Oil,4.519,Oil2017RGR.1
2017,5/22/2017,3:00,5/22/2017 3:00,Oil,4.415,Oil2017RGR.1
2017,5/22/2017,4:00,5/22/2017 4:00,Oil,3.683,Oil2017RGR.1
2017,5/22/2017,5:00,5/22/2017 5:00,Oil,3.367,Oil2017RGR.1
2017,5/22/2017,6:00,5/22/2017 6:00,Oil,3.049,Oil2017RGR.1
2017,5/22/2017,7:00,5/22/2017 7:00,Oil,3.367,Oil2017RGR.1
2017,5/22/2017,8:00,5/22/2017 8:00,Oil,3.683,Oil2017RGR.1
2017,5/22/2017,9:00,5/22/2017 9:00,Oil,3.683,Oil2017RGR.1
2017,5/22/2017,10:00,5/22/2017 10:00,Oil,4.102,Oil2017RGR.1
2017,5/22/2017,11:00,5/22/2017 11:00,Oil,4.102,Oil2017RGR.1
2017,5/22/2017,12:00,5/22/2017 12:00,Oil,4.415,Oil2017RGR.1
2017,5/22/2017,13:00,5/22/2017 13:00,Oil,4.831,Oil2017RGR.1
2017,5/22/2017,14:00,5/22/2017 14:00,Oil,5.86,Oil2017RGR.1
2017,5/22/2017,15:00,5/22/2017 15:00,Oil,6.674,Oil2017RGR.1
2017,5/22/2017,16:00,5/22/2017 16:00,Oil,6.775,Oil2017RGR.1
2017,5/22/2017,17:00,5/22/2017 17:00,Oil,7.079,Oil2017RGR.1
2017,5/22/2017,18:00,5/22/2017 18:00,Oil,6.978,Oil2017RGR.1
2017,5/22/2017,19:00,5/22/2017 19:00,Oil,6.877,Oil2017RGR.1
2017,5/22/2017,20:00,5/22/2017 20:00,Oil,6.268,Oil2017RGR.1
2017,5/22/2017,21:00,5/22/2017 21:00,Oil,5.552,Oil2017RGR.1
2017,5/22/2017,22:00,5/22/2017 22:00,Oil,4.934,Oil2017RGR.1
2017,5/22/2017,23:00,5/22/2017 23:00,Oil,4.415,Oil2017RGR.1
2017,5/23/2017,0:00,5/23/2017 0:00,Oil,3.998,Oil2017RGR.1
2017,5/23/2017,1:00,5/23/2017 1:00,Oil,3.578,Oil2017RGR.1
2017,5/23/2017,2:00,5/23/2017 2:00,Oil,3.155,Oil2017RGR.1
2017,5/23/2017,3:00,5/23/2017 3:00,Oil,2.73,Oil2017RGR.1
2017,5/23/2017,4:00,5/23/2017 4:00,Oil,2.41,Oil2017RGR.1
2017,5/23/2017,5:00,5/23/2017 5:00,Oil,2.195,Oil2017RGR.1
2017,5/23/2017,6:00,5/23/2017 6:00,Oil,2.088,Oil2017RGR.1
2017,5/23/2017,7:00,5/23/2017 7:00,Oil,2.195,Oil2017RGR.1
2017,5/23/2017,8:00,5/23/2017 8:00,Oil,2.517,Oil2017RGR.1
2017,5/23/2017,9:00,5/23/2017 9:00,Oil,3.049,Oil2017RGR.1
2017,5/23/2017,10:00,5/23/2017 10:00,Oil,3.998,Oil2017RGR.1
2017,5/23/2017,11:00,5/23/2017 11:00,Oil,4.831,Oil2017RGR.1
2017,5/23/2017,12:00,5/23/2017 12:00,Oil,7.682,Oil2017RGR.1
2017,5/23/2017,13:00,5/23/2017 13:00,Oil,11.139,Oil2017RGR.1
2017,5/23/2017,14:00,5/23/2017 14:00,Oil,13.461,Oil2017RGR.1
2017,5/23/2017,15:00,5/23/2017 15:00,Oil,14.804,Oil2017RGR.1
2017,5/23/2017,16:00,5/23/2017 16:00,Oil,16.141,Oil2017RGR.1
2017,5/23/2017,17:00,5/23/2017 17:00,Oil,17.189,Oil2017RGR.1
2017,5/23/2017,18:00,5/23/2017 18:00,Oil,16.713,Oil2017RGR.1
2017,5/23/2017,19:00,5/23/2017 19:00,Oil,16.427,Oil2017RGR.1
2017,5/23/2017,20:00,5/23/2017 20:00,Oil,14.517,Oil2017RGR.1
2017,5/23/2017,21:00,5/23/2017 21:00,Oil,13.173,Oil2017RGR.1
2017,5/23/2017,22:00,5/23/2017 22:00,Oil,12.207,Oil2017RGR.1
2017,5/23/2017,23:00,5/23/2017 23:00,Oil,10.944,Oil2017RGR.1
2017,5/24/2017,0:00,5/24/2017 0:00,Oil,9.965,Oil2017RGR.1
2017,5/24/2017,1:00,5/24/2017 1:00,Oil,9.077,Oil2017RGR.1
2017,5/24/2017,2:00,5/24/2017 2:00,Oil,8.382,Oil2017RGR.1
2017,5/24/2017,3:00,5/24/2017 3:00,Oil,7.782,Oil2017RGR.1
2017,5/24/2017,4:00,5/24/2017 4:00,Oil,7.381,Oil2017RGR.1
2017,5/24/2017,5:00,5/24/2017 5:00,Oil,7.179,Oil2017RGR.1
2017,5/24/2017,6:00,5/24/2017 6:00,Oil,7.179,Oil2017RGR.1
2017,5/24/2017,7:00,5/24/2017 7:00,Oil,7.381,Oil2017RGR.1
2017,5/24/2017,8:00,5/24/2017 8:00,Oil,7.28,Oil2017RGR.1
2017,5/24/2017,9:00,5/24/2017 9:00,Oil,7.381,Oil2017RGR.1
2017,5/24/2017,10:00,5/24/2017 10:00,Oil,7.481,Oil2017RGR.1
2017,5/24/2017,11:00,5/24/2017 11:00,Oil,7.481,Oil2017RGR.1
2017,5/24/2017,12:00,5/24/2017 12:00,Oil,7.782,Oil2017RGR.1
2017,5/24/2017,13:00,5/24/2017 13:00,Oil,8.779,Oil2017RGR.1
2017,5/24/2017,14:00,5/24/2017 14:00,Oil,9.866,Oil2017RGR.1
2017,5/24/2017,15:00,5/24/2017 15:00,Oil,10.846,Oil2017RGR.1
2017,5/24/2017,16:00,5/24/2017 16:00,Oil,11.334,Oil2017RGR.1
2017,5/24/2017,17:00,5/24/2017 17:00,Oil,11.236,Oil2017RGR.1
2017,5/24/2017,18:00,5/24/2017 18:00,Oil,11.139,Oil2017RGR.1
2017,5/24/2017,19:00,5/24/2017 19:00,Oil,11.236,Oil2017RGR.1
2017,5/24/2017,20:00,5/24/2017 20:00,Oil,10.846,Oil2017RGR.1
2017,5/24/2017,21:00,5/24/2017 21:00,Oil,10.651,Oil2017RGR.1
2017,5/24/2017,22:00,5/24/2017 22:00,Oil,10.161,Oil2017RGR.1
2017,5/24/2017,23:00,5/24/2017 23:00,Oil,9.669,Oil2017RGR.1
2017,5/25/2017,0:00,5/25/2017 0:00,Oil,9.077,Oil2017RGR.1
2017,5/25/2017,1:00,5/25/2017 1:00,Oil,8.581,Oil2017RGR.1
2017,5/25/2017,2:00,5/25/2017 2:00,Oil,8.082,Oil2017RGR.1
2017,5/25/2017,3:00,5/25/2017 3:00,Oil,7.682,Oil2017RGR.1
2017,5/25/2017,4:00,5/25/2017 4:00,Oil,7.28,Oil2017RGR.1
2017,5/25/2017,5:00,5/25/2017 5:00,Oil,6.978,Oil2017RGR.1
2017,5/25/2017,6:00,5/25/2017 6:00,Oil,6.978,Oil2017RGR.1
2017,5/25/2017,7:00,5/25/2017 7:00,Oil,7.079,Oil2017RGR.1
2017,5/25/2017,8:00,5/25/2017 8:00,Oil,7.983,Oil2017RGR.1
2017,5/25/2017,9:00,5/25/2017 9:00,Oil,10.455,Oil2017RGR.1
2017,5/25/2017,10:00,5/25/2017 10:00,Oil,12.11,Oil2017RGR.1
2017,5/25/2017,11:00,5/25/2017 11:00,Oil,13.173,Oil2017RGR.1
2017,5/25/2017,12:00,5/25/2017 12:00,Oil,13.461,Oil2017RGR.1
2017,5/25/2017,13:00,5/25/2017 13:00,Oil,13.461,
2017,5/25/2017,14:00,5/25/2017 14:00,Oil,14.134,
2017,5/25/2017,15:00,5/25/2017 15:00,Oil,14.517,
2017,5/25/2017,16:00,5/25/2017 16:00,Oil,14.613,
2017,5/25/2017,17:00,5/25/2017 17:00,Oil,14.038,
2017,5/25/2017,18:00,5/25/2017 18:00,Oil,13.942,
2017,5/25/2017,19:00,5/25/2017 19:00,Oil,13.942,
2017,5/25/2017,20:00,5/25/2017 20:00,Oil,13.461,
2017,5/25/2017,21:00,5/25/2017 21:00,Oil,12.787,
2017,5/25/2017,22:00,5/25/2017 22:00,Oil,11.916,
2017,5/25/2017,23:00,5/25/2017 23:00,Oil,11.236,
2017,5/26/2017,0:00,5/26/2017 0:00,Oil,10.553,
2017,5/26/2017,1:00,5/26/2017 1:00,Oil,10.063,
2017,5/26/2017,2:00,5/26/2017 2:00,Oil,9.472,
2017,5/26/2017,3:00,5/26/2017 3:00,Oil,8.879,
2017,5/26/2017,4:00,5/26/2017 4:00,Oil,8.282,
2017,5/26/2017,5:00,5/26/2017 5:00,Oil,7.983,
2017,5/26/2017,6:00,5/26/2017 6:00,Oil,7.983,
2017,5/26/2017,7:00,5/26/2017 7:00,Oil,8.082,
2017,5/26/2017,8:00,5/26/2017 8:00,Oil,8.382,
2017,5/26/2017,9:00,5/26/2017 9:00,Oil,8.879,
2017,5/26/2017,10:00,5/26/2017 10:00,Oil,9.373,
2017,5/26/2017,11:00,5/26/2017 11:00,Oil,10.063,
2017,5/26/2017,12:00,5/26/2017 12:00,Oil,10.846,
2017,5/26/2017,13:00,5/26/2017 13:00,Oil,14.038,
2017,5/26/2017,14:00,5/26/2017 14:00,Oil,15.473,
2017,5/26/2017,15:00,5/26/2017 15:00,Oil,14.325,
2017,5/26/2017,16:00,5/26/2017 16:00,Oil,13.654,
2017,5/26/2017,17:00,5/26/2017 17:00,Oil,12.98,
2017,5/26/2017,18:00,5/26/2017 18:00,Oil,12.401,
2017,5/26/2017,19:00,5/26/2017 19:00,Oil,11.916,
2017,5/26/2017,20:00,5/26/2017 20:00,Oil,11.431,
2017,5/26/2017,21:00,5/26/2017 21:00,Oil,10.846,
2017,5/26/2017,22:00,5/26/2017 22:00,Oil,10.259,
2017,5/26/2017,23:00,5/26/2017 23:00,Oil,9.472,
2017,5/27/2017,0:00,5/27/2017 0:00,Oil,8.581,
2017,5/27/2017,1:00,5/27/2017 1:00,Oil,7.582,
2017,5/27/2017,2:00,5/27/2017 2:00,Oil,6.775,
2017,5/27/2017,3:00,5/27/2017 3:00,Oil,5.962,
2017,5/27/2017,4:00,5/27/2017 4:00,Oil,5.347,
2017,5/27/2017,5:00,5/27/2017 5:00,Oil,4.623,
2017,5/27/2017,6:00,5/27/2017 6:00,Oil,4.207,
2017,5/27/2017,7:00,5/27/2017 7:00,Oil,5.45,
2017,5/27/2017,8:00,5/27/2017 8:00,Oil,6.775,
2017,5/27/2017,9:00,5/27/2017 9:00,Oil,9.275,
2017,5/27/2017,10:00,5/27/2017 10:00,Oil,11.041,
2017,5/27/2017,11:00,5/27/2017 11:00,Oil,12.594,
2017,5/27/2017,12:00,5/27/2017 12:00,Oil,14.134,
2017,5/27/2017,13:00,5/27/2017 13:00,Oil,15.951,
2017,5/27/2017,14:00,5/27/2017 14:00,Oil,17.475,
2017,5/27/2017,15:00,5/27/2017 15:00,Oil,18.806,
2017,5/27/2017,16:00,5/27/2017 16:00,Oil,19.758,
2017,5/27/2017,17:00,5/27/2017 17:00,Oil,18.806,
2017,5/27/2017,18:00,5/27/2017 18:00,Oil,18.045,
2017,5/27/2017,19:00,5/27/2017 19:00,Oil,17.284,
2017,5/27/2017,20:00,5/27/2017 20:00,Oil,16.046,
2017,5/27/2017,21:00,5/27/2017 21:00,Oil,14.421,
2017,5/27/2017,22:00,5/27/2017 22:00,Oil,13.076,
2017,5/27/2017,23:00,5/27/2017 23:00,Oil,11.625,
2017,5/28/2017,0:00,5/28/2017 0:00,Oil,10.846,
2017,5/28/2017,1:00,5/28/2017 1:00,Oil,10.063,
2017,5/28/2017,2:00,5/28/2017 2:00,Oil,9.077,
2017,5/28/2017,3:00,5/28/2017 3:00,Oil,8.481,
2017,5/28/2017,4:00,5/28/2017 4:00,Oil,7.882,
2017,5/28/2017,5:00,5/28/2017 5:00,Oil,7.381,
2017,5/28/2017,6:00,5/28/2017 6:00,Oil,7.179,
2017,5/28/2017,7:00,5/28/2017 7:00,Oil,6.978,
2017,5/28/2017,8:00,5/28/2017 8:00,Oil,7.079,
2017,5/28/2017,9:00,5/28/2017 9:00,Oil,6.978,
2017,5/28/2017,10:00,5/28/2017 10:00,Oil,7.079,
2017,5/28/2017,11:00,5/28/2017 11:00,Oil,7.983,
2017,5/28/2017,12:00,5/28/2017 12:00,Oil,8.282,
2017,5/28/2017,13:00,5/28/2017 13:00,Oil,8.879,
2017,5/28/2017,14:00,5/28/2017 14:00,Oil,8.978,
2017,5/28/2017,15:00,5/28/2017 15:00,Oil,9.669,
2017,5/28/2017,16:00,5/28/2017 16:00,Oil,9.965,
2017,5/28/2017,17:00,5/28/2017 17:00,Oil,10.161,
2017,5/28/2017,18:00,5/28/2017 18:00,Oil,9.965,
2017,5/28/2017,19:00,5/28/2017 19:00,Oil,9.669,
2017,5/28/2017,20:00,5/28/2017 20:00,Oil,9.176,
2017,5/28/2017,21:00,5/28/2017 21:00,Oil,8.779,
2017,5/28/2017,22:00,5/28/2017 22:00,Oil,8.082,
2017,5/28/2017,23:00,5/28/2017 23:00,Oil,7.381,
2017,5/29/2017,0:00,5/29/2017 0:00,Oil,6.471,
2017,5/29/2017,1:00,5/29/2017 1:00,Oil,5.45,
2017,5/29/2017,2:00,5/29/2017 2:00,Oil,4.727,
2017,5/29/2017,3:00,5/29/2017 3:00,Oil,4.519,
2017,5/29/2017,4:00,5/29/2017 4:00,Oil,4.311,
2017,5/29/2017,5:00,5/29/2017 5:00,Oil,4.207,
2017,5/29/2017,6:00,5/29/2017 6:00,Oil,3.998,
2017,5/29/2017,7:00,5/29/2017 7:00,Oil,4.831,
2017,5/29/2017,8:00,5/29/2017 8:00,Oil,5.655,
2017,5/29/2017,9:00,5/29/2017 9:00,Oil,7.381,
2017,5/29/2017,10:00,5/29/2017 10:00,Oil,9.669,
2017,5/29/2017,11:00,5/29/2017 11:00,Oil,11.334,
2017,5/29/2017,12:00,5/29/2017 12:00,Oil,12.883,
2017,5/29/2017,13:00,5/29/2017 13:00,Oil,14.613,
2017,5/29/2017,14:00,5/29/2017 14:00,Oil,16.046,
2017,5/29/2017,15:00,5/29/2017 15:00,Oil,17.76,
2017,5/29/2017,16:00,5/29/2017 16:00,Oil,19.282,
2017,5/29/2017,17:00,5/29/2017 17:00,Oil,18.901,
2017,5/29/2017,18:00,5/29/2017 18:00,Oil,17.475,
2017,5/29/2017,19:00,5/29/2017 19:00,Oil,16.046,
2017,5/29/2017,20:00,5/29/2017 20:00,Oil,15.378,
2017,5/29/2017,21:00,5/29/2017 21:00,Oil,13.654,
2017,5/29/2017,22:00,5/29/2017 22:00,Oil,12.98,
2017,5/29/2017,23:00,5/29/2017 23:00,Oil,11.819,
2017,5/30/2017,0:00,5/30/2017 0:00,Oil,10.944,
2017,5/30/2017,1:00,5/30/2017 1:00,Oil,9.866,
2017,5/30/2017,2:00,5/30/2017 2:00,Oil,8.978,
2017,5/30/2017,3:00,5/30/2017 3:00,Oil,8.282,
2017,5/30/2017,4:00,5/30/2017 4:00,Oil,7.882,
2017,5/30/2017,5:00,5/30/2017 5:00,Oil,7.582,
2017,5/30/2017,6:00,5/30/2017 6:00,Oil,7.28,
2017,5/30/2017,7:00,5/30/2017 7:00,Oil,7.28,
2017,5/30/2017,8:00,5/30/2017 8:00,Oil,7.381,
2017,5/30/2017,9:00,5/30/2017 9:00,Oil,7.381,
2017,5/30/2017,10:00,5/30/2017 10:00,Oil,7.782,
2017,5/30/2017,11:00,5/30/2017 11:00,Oil,9.373,
2017,5/30/2017,12:00,5/30/2017 12:00,Oil,11.916,
2017,5/30/2017,13:00,5/30/2017 13:00,Oil,12.207,
2017,5/30/2017,14:00,5/30/2017 14:00,Oil,12.207,
2017,5/30/2017,15:00,5/30/2017 15:00,Oil,13.846,
2017,5/30/2017,16:00,5/30/2017 16:00,Oil,13.846,
2017,5/30/2017,17:00,5/30/2017 17:00,Oil,15.378,
2017,5/30/2017,18:00,5/30/2017 18:00,Oil,14.613,
2017,5/30/2017,19:00,5/30/2017 19:00,Oil,13.942,
2017,5/30/2017,20:00,5/30/2017 20:00,Oil,13.076,
2017,5/30/2017,21:00,5/30/2017 21:00,Oil,11.625,
2017,5/30/2017,22:00,5/30/2017 22:00,Oil,9.866,
2017,5/30/2017,23:00,5/30/2017 23:00,Oil,8.779,
2017,5/31/2017,0:00,5/31/2017 0:00,Oil,8.082,
2017,5/31/2017,1:00,5/31/2017 1:00,Oil,6.775,
2017,5/31/2017,2:00,5/31/2017 2:00,Oil,6.268,
2017,5/31/2017,3:00,5/31/2017 3:00,Oil,5.655,
2017,5/31/2017,4:00,5/31/2017 4:00,Oil,5.037,
2017,5/31/2017,5:00,5/31/2017 5:00,Oil,4.415,
2017,5/31/2017,6:00,5/31/2017 6:00,Oil,4.415,
2017,5/31/2017,7:00,5/31/2017 7:00,Oil,5.552,
2017,5/31/2017,8:00,5/31/2017 8:00,Oil,6.775,
2017,5/31/2017,9:00,5/31/2017 9:00,Oil,9.077,
2017,5/31/2017,10:00,5/31/2017 10:00,Oil,11.431,
2017,5/31/2017,11:00,5/31/2017 11:00,Oil,13.365,
2017,5/31/2017,12:00,5/31/2017 12:00,Oil,15.282,
2017,5/31/2017,13:00,5/31/2017 13:00,Oil,17.475,
2017,5/31/2017,14:00,5/31/2017 14:00,Oil,19.187,
2017,5/31/2017,15:00,5/31/2017 15:00,Oil,20.329,
2017,5/31/2017,16:00,5/31/2017 16:00,Oil,21.473,
2017,5/31/2017,17:00,5/31/2017 17:00,Oil,21.855,
2017,5/31/2017,18:00,5/31/2017 18:00,Oil,21.76,
2017,5/31/2017,19:00,5/31/2017 19:00,Oil,20.901,
2017,5/31/2017,20:00,5/31/2017 20:00,Oil,18.616,
2017,5/31/2017,21:00,5/31/2017 21:00,Oil,16.618,
2017,5/31/2017,22:00,5/31/2017 22:00,Oil,14.996,
2017,5/31/2017,23:00,5/31/2017 23:00,Oil,13.654,
2017,6/1/2017,0:00,6/1/2017 0:00,Oil,12.207,
2017,6/1/2017,1:00,6/1/2017 1:00,Oil,10.944,
2017,6/1/2017,2:00,6/1/2017 2:00,Oil,9.866,
2017,6/1/2017,3:00,6/1/2017 3:00,Oil,8.879,
2017,6/1/2017,4:00,6/1/2017 4:00,Oil,8.082,
2017,6/1/2017,5:00,6/1/2017 5:00,Oil,7.481,
2017,6/1/2017,6:00,6/1/2017 6:00,Oil,7.079,
2017,6/1/2017,7:00,6/1/2017 7:00,Oil,8.481,
2017,6/1/2017,8:00,6/1/2017 8:00,Oil,9.866,
2017,6/1/2017,9:00,6/1/2017 9:00,Oil,11.528,
2017,6/1/2017,10:00,6/1/2017 10:00,Oil,13.654,
2017,6/1/2017,11:00,6/1/2017 11:00,Oil,14.804,
2017,6/1/2017,12:00,6/1/2017 12:00,Oil,16.332,
2017,6/1/2017,13:00,6/1/2017 13:00,Oil,18.14,
2017,6/1/2017,14:00,6/1/2017 14:00,Oil,19.567,
2017,6/1/2017,15:00,6/1/2017 15:00,Oil,20.996,
2017,6/1/2017,16:00,6/1/2017 16:00,Oil,21.282,
2017,6/1/2017,17:00,6/1/2017 17:00,Oil,21.473,
2017,6/1/2017,18:00,6/1/2017 18:00,Oil,21.091,
2017,6/1/2017,19:00,6/1/2017 19:00,Oil,20.901,
2017,6/1/2017,20:00,6/1/2017 20:00,Oil,19.092,
2017,6/1/2017,21:00,6/1/2017 21:00,Oil,16.999,
2017,6/1/2017,22:00,6/1/2017 22:00,Oil,15.282,
2017,6/1/2017,23:00,6/1/2017 23:00,Oil,13.942,
2017,6/2/2017,0:00,6/2/2017 0:00,Oil,12.497,
2017,6/2/2017,1:00,6/2/2017 1:00,Oil,11.431,
2017,6/2/2017,2:00,6/2/2017 2:00,Oil,10.455,
2017,6/2/2017,3:00,6/2/2017 3:00,Oil,9.472,
2017,6/2/2017,4:00,6/2/2017 4:00,Oil,8.581,
2017,6/2/2017,5:00,6/2/2017 5:00,Oil,7.782,
2017,6/2/2017,6:00,6/2/2017 6:00,Oil,7.079,
2017,6/2/2017,7:00,6/2/2017 7:00,Oil,8.082,
2017,6/2/2017,8:00,6/2/2017 8:00,Oil,9.472,
2017,6/2/2017,9:00,6/2/2017 9:00,Oil,11.236,
2017,6/2/2017,10:00,6/2/2017 10:00,Oil,13.173,
2017,6/2/2017,11:00,6/2/2017 11:00,Oil,14.996,
2017,6/2/2017,12:00,6/2/2017 12:00,Oil,17.094,
2017,6/2/2017,13:00,6/2/2017 13:00,Oil,19.187,
2017,6/2/2017,14:00,6/2/2017 14:00,Oil,20.71,
2017,6/2/2017,15:00,6/2/2017 15:00,Oil,22.046,
2017,6/2/2017,16:00,6/2/2017 16:00,Oil,22.621,
2017,6/2/2017,17:00,6/2/2017 17:00,Oil,22.717,
2017,6/2/2017,18:00,6/2/2017 18:00,Oil,22.429,
2017,6/2/2017,19:00,6/2/2017 19:00,Oil,21.76,
2017,6/2/2017,20:00,6/2/2017 20:00,Oil,19.662,
2017,6/2/2017,21:00,6/2/2017 21:00,Oil,17.284,
2017,6/2/2017,22:00,6/2/2017 22:00,Oil,15.664,
2017,6/2/2017,23:00,6/2/2017 23:00,Oil,14.134,
2017,6/3/2017,0:00,6/3/2017 0:00,Oil,12.883,
2017,6/3/2017,1:00,6/3/2017 1:00,Oil,11.722,
2017,6/3/2017,2:00,6/3/2017 2:00,Oil,10.748,
2017,6/3/2017,3:00,6/3/2017 3:00,Oil,9.768,
2017,6/3/2017,4:00,6/3/2017 4:00,Oil,9.077,
2017,6/3/2017,5:00,6/3/2017 5:00,Oil,8.182,
2017,6/3/2017,6:00,6/3/2017 6:00,Oil,7.682,
2017,6/3/2017,7:00,6/3/2017 7:00,Oil,8.978,
2017,6/3/2017,8:00,6/3/2017 8:00,Oil,10.553,
2017,6/3/2017,9:00,6/3/2017 9:00,Oil,12.304,
2017,6/3/2017,10:00,6/3/2017 10:00,Oil,14.325,
2017,6/3/2017,11:00,6/3/2017 11:00,Oil,15.951,
2017,6/3/2017,12:00,6/3/2017 12:00,Oil,17.475,
2017,6/3/2017,13:00,6/3/2017 13:00,Oil,18.806,
2017,6/3/2017,14:00,6/3/2017 14:00,Oil,20.138,
2017,6/3/2017,15:00,6/3/2017 15:00,Oil,20.615,
2017,6/3/2017,16:00,6/3/2017 16:00,Oil,20.329,
2017,6/3/2017,17:00,6/3/2017 17:00,Oil,19.472,
2017,6/3/2017,18:00,6/3/2017 18:00,Oil,18.331,
2017,6/3/2017,19:00,6/3/2017 19:00,Oil,17.284,
2017,6/3/2017,20:00,6/3/2017 20:00,Oil,15.855,
2017,6/3/2017,21:00,6/3/2017 21:00,Oil,14.134,
2017,6/3/2017,22:00,6/3/2017 22:00,Oil,12.787,
2017,6/3/2017,23:00,6/3/2017 23:00,Oil,11.139,
2017,6/4/2017,0:00,6/4/2017 0:00,Oil,10.161,
2017,6/4/2017,1:00,6/4/2017 1:00,Oil,9.176,
2017,6/4/2017,2:00,6/4/2017 2:00,Oil,8.481,
2017,6/4/2017,3:00,6/4/2017 3:00,Oil,8.182,
2017,6/4/2017,4:00,6/4/2017 4:00,Oil,7.882,
2017,6/4/2017,5:00,6/4/2017 5:00,Oil,7.582,
2017,6/4/2017,6:00,6/4/2017 6:00,Oil,6.978,
2017,6/4/2017,7:00,6/4/2017 7:00,Oil,8.082,
2017,6/4/2017,8:00,6/4/2017 8:00,Oil,9.866,
2017,6/4/2017,9:00,6/4/2017 9:00,Oil,10.455,
2017,6/4/2017,10:00,6/4/2017 10:00,Oil,12.207,
2017,6/4/2017,11:00,6/4/2017 11:00,Oil,13.558,
2017,6/4/2017,12:00,6/4/2017 12:00,Oil,15.378,
2017,6/4/2017,13:00,6/4/2017 13:00,Oil,17.855,
2017,6/4/2017,14:00,6/4/2017 14:00,Oil,19.662,
2017,6/4/2017,15:00,6/4/2017 15:00,Oil,19.092,
2017,6/4/2017,16:00,6/4/2017 16:00,Oil,17.665,
2017,6/4/2017,17:00,6/4/2017 17:00,Oil,16.713,
2017,6/4/2017,18:00,6/4/2017 18:00,Oil,16.141,
2017,6/4/2017,19:00,6/4/2017 19:00,Oil,14.9,
2017,6/4/2017,20:00,6/4/2017 20:00,Oil,13.558,
2017,6/4/2017,21:00,6/4/2017 21:00,Oil,12.497,
2017,6/4/2017,22:00,6/4/2017 22:00,Oil,11.041,
2017,6/4/2017,23:00,6/4/2017 23:00,Oil,10.063,
2017,6/5/2017,0:00,6/5/2017 0:00,Oil,9.275,
2017,6/5/2017,1:00,6/5/2017 1:00,Oil,8.581,
2017,6/5/2017,2:00,6/5/2017 2:00,Oil,7.682,
2017,6/5/2017,3:00,6/5/2017 3:00,Oil,6.877,
2017,6/5/2017,4:00,6/5/2017 4:00,Oil,5.962,
2017,6/5/2017,5:00,6/5/2017 5:00,Oil,5.347,
2017,6/5/2017,6:00,6/5/2017 6:00,Oil,4.727,
2017,6/5/2017,7:00,6/5/2017 7:00,Oil,6.674,
2017,6/5/2017,8:00,6/5/2017 8:00,Oil,8.879,
2017,6/5/2017,9:00,6/5/2017 9:00,Oil,11.041,
2017,6/5/2017,10:00,6/5/2017 10:00,Oil,12.98,
2017,6/5/2017,11:00,6/5/2017 11:00,Oil,14.421,
2017,6/5/2017,12:00,6/5/2017 12:00,Oil,15.855,
2017,6/5/2017,13:00,6/5/2017 13:00,Oil,15.76,
2017,6/5/2017,14:00,6/5/2017 14:00,Oil,16.427,
2017,6/5/2017,15:00,6/5/2017 15:00,Oil,17.284,
2017,6/5/2017,16:00,6/5/2017 16:00,Oil,17.665,
2017,6/5/2017,17:00,6/5/2017 17:00,Oil,17.76,
2017,6/5/2017,18:00,6/5/2017 18:00,Oil,17.475,
2017,6/5/2017,19:00,6/5/2017 19:00,Oil,16.713,
2017,6/5/2017,20:00,6/5/2017 20:00,Oil,15.473,
2017,6/5/2017,21:00,6/5/2017 21:00,Oil,14.325,
2017,6/5/2017,22:00,6/5/2017 22:00,Oil,12.98,
2017,6/5/2017,23:00,6/5/2017 23:00,Oil,11.722,
2017,6/6/2017,0:00,6/6/2017 0:00,Oil,10.748,
2017,6/6/2017,1:00,6/6/2017 1:00,Oil,10.063,
2017,6/6/2017,2:00,6/6/2017 2:00,Oil,9.373,
2017,6/6/2017,3:00,6/6/2017 3:00,Oil,8.879,
2017,6/6/2017,4:00,6/6/2017 4:00,Oil,8.382,
2017,6/6/2017,5:00,6/6/2017 5:00,Oil,8.182,
2017,6/6/2017,6:00,6/6/2017 6:00,Oil,8.082,
2017,6/6/2017,7:00,6/6/2017 7:00,Oil,8.082,
2017,6/6/2017,8:00,6/6/2017 8:00,Oil,8.282,
2017,6/6/2017,9:00,6/6/2017 9:00,Oil,9.077,
2017,6/6/2017,10:00,6/6/2017 10:00,Oil,9.866,
2017,6/6/2017,11:00,6/6/2017 11:00,Oil,11.041,
2017,6/6/2017,12:00,6/6/2017 12:00,Oil,12.69,
2017,6/6/2017,13:00,6/6/2017 13:00,Oil,14.9,
2017,6/6/2017,14:00,6/6/2017 14:00,Oil,16.713,
