Date,Day,Site,Year,SiteYear,Sample,Mass,Stage
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,3,2.19,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,1.35,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,4,1.76,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,1.67,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,5,2.2,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,1.44,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,6,1.53,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,1.51,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,7,1.56,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,1.26,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,8,1.76,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,1.34,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,9,1.34,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,1.91,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,10,2.02,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,1.56,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,11,1.88,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,1.73,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,12,1.95,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,1.47,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,13,1.73,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,1.3,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,14,1.57,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,1.33,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,15,1.34,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,16,1.31,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,16,1.75,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,17,1.77,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,17,1.85,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,18,1.43,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,18,1.89,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,19,1.67,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,19,1.94,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,20,1.95,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,20,1.95,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,21,1.65,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,21,1.98,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,22,1.54,Pupae
7-Jun-17,7-Jun-17,Vulgaris small,2017,Vulgaris small2017,22,1.89,Pupae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,1,0.09,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,2,0.17,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,3,0.194,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,4,0.161,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,5,0.064,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,6,0.158,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,7,0.151,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,8,0.052,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,9,0.101,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,10,0.049,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,11,0.047,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,12,0.104,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,13,0.029,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,14,0.188,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,15,0.12,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,16,0.047,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,17,0.229,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,18,0.142,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,19,0.009,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,20,0.105,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,21,0.207,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,22,0.037,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,23,0.168,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,24,0.138,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,25,0.154,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,26,0.143,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,27,0.132,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,28,0.134,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,29,0.04,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,30,0.089,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,31,0.315,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,32,0.094,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,33,0.068,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,34,0.159,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,35,0.109,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,36,0.109,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,37,0.294,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,38,0.076,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,39,0.106,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,40,0.14,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,41,0.047,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,42,0.032,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,43,0.03,Larvae
23-May-11,23-May-17,Vulgaris,2011,Vulgaris2011,44,0.097,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,1,0.265,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,2,0.507,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,3,0.29,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,4,0.789,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,5,0.487,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,6,0.634,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,7,0.364,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,8,0.86,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,9,0.704,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,10,0.713,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,11,0.449,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,12,0.345,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,13,0.957,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,14,0.372,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,15,0.322,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,16,0.635,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,17,0.777,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,18,0.887,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,19,0.95,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,20,0.773,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,21,0.538,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,22,0.4,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,23,0.47,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,24,0.587,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,25,0.788,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,26,0.891,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,27,0.324,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,28,0.629,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,29,0.322,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,30,0.36,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,31,0.535,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,32,0.943,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,33,0.507,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,34,0.69,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,35,0.87,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,36,0.482,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,37,0.816,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,38,0.468,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,39,0.819,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,40,0.542,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,41,0.56,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,42,0.836,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,43,0.291,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,44,0.859,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,45,0.899,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,46,0.558,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,47,0.94,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,48,0.347,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,49,0.378,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,50,0.39,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,51,0.155,Larvae
5-Jun-11,5-Jun-17,Vulgaris,2011,Vulgaris2011,52,0.186,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,1,0.221,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,2,0.029,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,3,0.155,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,4,0.216,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,5,0.109,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,6,0.212,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,7,0.147,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,8,0.194,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,9,0.156,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,10,0.143,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,11,0.18,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,12,0.12,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,13,0.035,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,14,0.06,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,15,0.128,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,16,0.088,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,17,0.184,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,18,0.224,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,19,0.167,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,20,0.168,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,21,0.218,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,22,0.18,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,23,0.082,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,24,0.12,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,25,0.166,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,26,0.249,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,27,0.232,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,28,0.164,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,29,0.09,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,30,0.174,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,31,0.233,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,32,0.144,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,33,0.122,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,34,0.142,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,35,0.198,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,36,0.238,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,37,0.15,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,38,0.186,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,39,0.18,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,40,0.195,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,41,0.134,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,42,0.125,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,43,0.177,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,44,0.198,Larvae
8-May-12,8-May-17,Vulgaris,2012,Vulgaris2012,45,0.158,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,1,0.112,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,2,0.679,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,3,0.592,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,4,0.729,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,5,0.139,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,6,0.635,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,7,0.729,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,8,0.126,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,9,0.189,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,10,0.674,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,11,0.364,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,12,0.671,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,13,0.605,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,14,0.559,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,15,0.156,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,16,0.283,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,17,0.601,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,18,0.528,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,19,0.489,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,20,0.835,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,21,0.568,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,22,0.18,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,23,0.651,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,24,0.63,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,25,0.704,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,26,0.782,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,27,0.873,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,28,0.739,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,29,0.58,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,30,0.864,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,31,0.378,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,32,0.671,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,33,0.115,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,34,0.569,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,35,0.622,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,36,0.535,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,37,0.737,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,38,0.808,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,39,0.459,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,40,0.209,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,41,0.156,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,42,0.712,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,43,0.409,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,44,0.475,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,45,0.444,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,46,0.58,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,47,0.506,Larvae
14-May-12,14-May-17,Vulgaris,2012,Vulgaris2012,48,0.807,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,1,2.164,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,2,1.196,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,3,0.218,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,4,1.23,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,5,0.927,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,6,0.28,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,7,1.563,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,8,0.823,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,9,0.298,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,10,1.346,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,11,0.755,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,12,1.394,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,13,1.158,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,14,0.485,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,15,1.295,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,16,0.587,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,17,1.154,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,18,1.405,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,19,1.641,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,20,0.59,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,21,0.666,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,22,1.092,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,23,1.056,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,24,0.456,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,25,1.407,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,26,2.037,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,27,2.321,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,28,0.685,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,29,1.171,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,30,1.63,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,31,0.289,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,32,0.315,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,33,1.579,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,34,1.538,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,35,1.16,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,36,0.663,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,37,1.092,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,38,1.449,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,39,1.251,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,40,1.072,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,41,1.54,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,42,1.056,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,43,1.066,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,44,2.286,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,45,0.113,Larvae
21-May-12,21-May-17,Vulgaris,2012,Vulgaris2012,46,1.112,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,1,0.3,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,2,0.28,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,3,0.27,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,4,0.26,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,5,0.16,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,6,0.17,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,7,0.17,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,8,0.21,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,9,0.15,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,10,0.23,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,11,0.21,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,12,0.23,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,13,0.2,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,14,0.11,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,15,0.14,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,16,0.04,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,17,0.19,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,18,0.07,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,19,0.11,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,20,0.24,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,21,0.2,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,22,0.25,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,23,0.14,Larvae
1-May-16,1-May-17,Vulgaris,2016,Vulgaris2016,24,0.17,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,1,0.13,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,1,0.35,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,2,0.19,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,2,0.31,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,3,0.27,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,3,0.35,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,4,0.19,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,4,0.2,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,5,0.07,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,5,0.3,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,6,0.05,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,6,0.19,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,7,0.21,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,7,0.27,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,8,0.22,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,8,0.32,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,9,0.34,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,9,0.61,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,10,0.18,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,10,0.2,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,11,0.19,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,11,0.22,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,12,0.17,Larvae
17-May-17,17-May-17,Vulgaris,2017,Vulgaris2017,12,0.4,Larvae
